ctryyear,ctry,ctrycode,year,gdp,gdpdelta,gdp%change,lforce,lforcedelta,lforce%change,unemp,unempdelta,unemp%change,inflation,inflationdelta,inflation%change
USA2010,United States,USA,2010,1.6778981430000002,5.302022258,-1.4629803201428162,63.68399811,-0.7450027399999968,-0.011563158363024573,9.600000381000001,0.30000019000000044,0.03225808428373189,1.6400434419999999,1.9955897079999998,-5.612742697176856
USA2011,United States,USA,2011,0.846716825,-0.8311813180000002,-0.4953705452667636,63.08000183,-0.6039962799999969,-0.009484270741870304,8.899999618999999,-0.7000007620000019,-0.07291674314778362,3.1568415689999996,1.5167981269999997,0.924852408269317
USA2012,United States,USA,2012,1.463850946,0.617134121,0.7288553891674467,62.95800018,-0.1220016500000014,-0.0019340780986151218,8.100000381000001,-0.7999992379999981,-0.08988755867945597,2.069337265,-1.0875043039999994,-0.34449125185097296
USA2013,United States,USA,2013,0.967810662,-0.496040284,-0.3388598308833555,62.55599976,-0.40200042000000025,-0.006385215839935565,7.400000095,-0.7000002860000007,-0.0864197843301312,1.464832656,-0.6045046090000001,-0.2921247392700871
USA2014,United States,USA,2014,1.612537597,0.644726935,0.6661705231348236,62.23199844,-0.3240013200000007,-0.0051793804150369604,6.1999998089999995,-1.2000002860000007,-0.16216219872899884,1.6222229769999998,0.15739032099999983,0.10744593954491943
USA2015,United States,USA,2015,1.850196165,0.23765856800000007,0.14738172210195,62.11899948,-0.11299895999999876,-0.0018157694246143663,5.3000001910000005,-0.899999617999999,-0.1451612331815798,0.118627136,-1.5035958409999999,-0.9268737173114273
USA2016,United States,USA,2016,0.914094448,-0.9361017170000001,-0.5059472799199105,61.98300171,-0.1359977699999959,-0.0021893103742565145,4.9060001369999995,-0.39400005400000104,-0.07433963015115697,1.2615832059999998,1.1429560699999999,9.634861875110936
JPN1996,Japan,JPN,1996,2.83922257,,,63.55799866,,,3.400000095,,,0.131871755,,
JPN1997,Japan,JPN,1997,0.835962164,-2.003260406,-0.7055665262621521,63.73300171,0.17500305000000083,0.0027534386495737806,3.400000095,0.0,0.0,1.761461849,1.629590094,12.357385355188455
JPN1998,Japan,JPN,1998,-1.397054141,-2.233016305,-2.671193029018476,63.38499832,-0.34800339000000236,-0.005460332648123178,4.099999905,0.6999998099999996,0.20588229130622993,0.663269433,-1.098192416,-0.6234551242897797
JPN1999,Japan,JPN,1999,-0.433936441,0.9631177,-0.6893918222171462,62.87099838,-0.5139999399999979,-0.008109173363152311,4.6999998089999995,0.5999999039999997,0.14634144339083832,-0.329449578,-0.9927190109999999,-1.4967055039908645
JPN2000,Japan,JPN,2000,2.607761186,3.041697627,-7.009546421108246,62.4280014,-0.44299698000000376,-0.007046126058353308,4.6999998089999995,0.0,0.0,-0.653015156,-0.323565578,0.9821399073092758
JPN2001,Japan,JPN,2001,0.164609225,-2.443151961,-0.9368771857316845,62.06700134,-0.36100006000000207,-0.005782662457619603,5.0,0.3000001910000005,0.0638298304662761,-0.7400555040000001,-0.08704034800000005,0.13328993546361123
JPN2002,Japan,JPN,2002,-0.114430565,-0.27903979,-1.6951649581000092,61.38299942,-0.68400192,-0.011020379674105296,5.400000095,0.4000000950000002,0.08000001900000009,-0.923494027,-0.18343852299999996,0.24787130425828163
JPN2003,Japan,JPN,2003,1.3112232,1.4256537649999999,-12.458679767944867,61.02700043,-0.35599898999999624,-0.005799634970004464,5.3000001910000005,-0.0999999039999997,-0.018518500414952288,-0.25654181600000003,0.666952211,-0.7222052243982733
JPN2004,Japan,JPN,2004,2.170331694,0.8591084940000002,0.6551962274615033,60.55199814,-0.47500228999999905,-0.007783477586201237,4.6999998089999995,-0.600000382000001,-0.11320761516553712,-0.008573388000000001,0.24796842800000002,-0.9665809335348277
JPN2005,Japan,JPN,2005,1.6532049530000001,-0.517126741,-0.23827083317707842,60.48500061,-0.06699753000000186,-0.001106446228993141,4.400000095,-0.29999971399999925,-0.06382972897691008,-0.28294606899999997,-0.27437268099999995,32.002830269667015
JPN2006,Japan,JPN,2006,1.35573127,-0.2974736830000002,-0.17993757063223614,60.3730011,-0.11199950999999686,-0.0018516906484329354,4.099999905,-0.30000019000000044,-0.06818185989152814,0.24935511600000002,0.532301185,-1.881281428935491
JPN2007,Japan,JPN,2007,1.537540226,0.18180895600000002,0.1341039777005364,60.48400116,0.11100005999999496,0.0018385711821107265,3.900000095,-0.19999980999999956,-0.048780442593693074,0.060039454000000006,-0.189315662,-0.7592210861236149
JPN2008,Japan,JPN,2008,-1.141363282,-2.678903508,-1.74233068032914,60.30199814,-0.18200301999999624,-0.0030091101201876747,4.0,0.09999990499999978,0.025641000657462776,1.380078862,1.320039408,21.986199408142514
JPN2009,Japan,JPN,2009,-5.405301222,-4.26393794,3.7358289049988915,60.06999969,-0.23199844999999897,-0.00384727632841253,5.099999905,1.0999999049999998,0.27499997624999994,-1.35283673,-2.732915592,-1.9802604526812901
JPN2010,Japan,JPN,2010,4.173577263,9.578878485,-1.772126675570496,60.15200043,0.08200073999999802,0.0013650864062455526,5.099999905,0.0,0.0,-0.719979429,0.6328573009999999,-0.46780020601599126
JPN2011,Japan,JPN,2011,0.06972213099999999,-4.1038551320000005,-0.9832943955253668,59.17900085,-0.9729995799999998,-0.016175681158472788,4.520999908,-0.5789999969999995,-0.11352941329123412,-0.267633601,0.452345828,-0.6282760448146082
JPN2012,Japan,JPN,2012,1.657256452,1.587534321,22.769446346956894,58.95299911,-0.22600174000000095,-0.0038189516002955504,4.3000001910000005,-0.22099971699999976,-0.04888292888680146,-0.051939057999999996,0.21569454300000002,-0.8059322229872026
JPN2013,Japan,JPN,2013,2.147753804,0.4904973520000002,0.2959694930787937,59.29600143,0.34300231999999653,0.0058182335958851805,4.0,-0.3000001910000005,-0.06976748318009562,0.346440326,0.398379384,-7.6701310986425675
JPN2014,Japan,JPN,2014,0.46889279,-1.6788610140000002,-0.7816822444328912,59.53099823,0.23499680000000467,0.003963113773825411,3.599999905,-0.4000000950000002,-0.10000002375000006,2.761954083,2.415513757,6.972380452615091
JPN2015,Japan,JPN,2015,1.3269142809999999,0.8580214909999999,1.8298884292931863,59.27199936,-0.2589988699999992,-0.004350655586176311,3.400000095,-0.19999980999999956,-0.055555504243825715,0.78951789,-1.972436193,-0.7141451790022391
JPN2016,Japan,JPN,2016,1.115023301,-0.21189097999999995,-0.15968701447716194,59.08499908,-0.18700027999999946,-0.0031549514445129434,3.135999918,-0.2640001770000002,-0.07764710871280145,-0.11666666699999999,-0.906184557,-1.1477695039943934
