,ctryyear,ctry,ctrycode,year,gdp,gdpdelta,gdp%change,lforcedelta,lforce%change,unemp,unempdelta,unemp%change,inflation,inflationdelta,inflation%change,All Products_tariff,All Products_delta,All Products_%change,Capital goods_tariff,Capital goods_delta,Capital goods_%change,Consumer goods_tariff,Consumer goods_delta,Consumer goods_%change,Intermediate goods_tariff,Intermediate goods_delta,Intermediate goods_%change,Raw materials_tariff,Raw materials_delta,Raw materials_%change
183,CHL2011,Chile,CHL,2011,5.121137917,0.2978968519999992,0.0617627955943767,1.2349967999999976,0.020433096100022308,7.118999958,-1.02300024,-0.12564483113759806,3.340318008,1.930353257,1.3690790891268176,5.92172627945992,-0.015327342328089522,-0.002581641215407049,5.737423474781702,-0.027091514360699342,-0.004699704036111752,5.99512454232392,0.006546156317299712,0.0010931068937154453,6.0,0.0,0.0,6.00188412371119,-0.08770754893925048,-0.014402862072536382
184,CHL2012,Chile,CHL,2012,4.367101911000002,-0.7540360059999989,-0.14723993343294273,-0.03699875000000219,-0.0005998889484702952,6.43200016,-0.6869997979999996,-0.09650228993581901,3.006520356,-0.3337976519999999,-0.09992990224300824,5.82771003716504,-0.09401624229488004,-0.015876492404078957,5.44395407332158,-0.2934694014601211,-0.051150033242279964,5.99313625392642,-0.001988288397499538,-0.00033165089123043945,6.0,0.0,0.0,6.0,-0.0018841237111901774,-0.00031392204053837247
185,CHL2013,Chile,CHL,2013,3.132019318,-1.2350825930000005,-0.28281515251316525,0.23199844000000525,0.0037638255037530928,5.93200016,-0.5,-0.07773631647422098,1.7917107330000002,-1.214809623,-0.4040583395936934,5.89379058188899,0.06608054472395075,0.01133902412826582,5.66249240947856,0.21853833615698012,0.04014331003046845,5.9884943994477,-0.00464185447872012,-0.0007745284408775532,6.0,0.0,0.0,6.0,0.0,0.0
190,COL1997,Colombia,COL,1997,1.834165369,1.4065812380000002,3.2896011241352636,1.4860000599999952,0.02524720542368541,12.10000038,0.2899999600000012,0.024555457213099933,18.468127600000006,-2.329880469999999,-0.1120242122302436,11.3147312114854,0.12604428122299893,0.011265332742672609,8.10931340630084,-0.4568656162303793,-0.053333652615560216,17.6024509483387,0.4916178377906988,0.028731379390734668,9.50087243318218,0.008814299591840323,0.0009285973039554475,11.776115495937901,0.0135844525953015,0.0011548919654491565
191,COL1998,Colombia,COL,1998,-0.939121717,-2.7732870860000003,-1.512015837215385,1.4839973400000022,0.0245922924643982,15.0,2.8999996199999987,0.2396693825558376,18.67620156,0.20807395999999656,0.011266651633920821,11.1827206982109,-0.13201051327449953,-0.011667136479609708,7.976944099008289,-0.13236930729255114,-0.016323121411203734,17.3408549438534,-0.2615960044852983,-0.014861339778935,9.66933470327543,0.16846227009325074,0.017731242186232343,11.8325056595669,0.056390163628998735,0.004788519919701084
192,COL1999,Colombia,COL,1999,-5.611912127,-4.67279041,4.975702643664879,1.4809989999999966,0.023953532724956927,20.10000038,5.100000380000001,0.3400000253333333,10.87474413,-7.801457429999999,-0.41772184803942536,10.6903677841975,-0.4923529140134004,-0.044028007789926334,7.55155502808106,-0.42538907092722944,-0.05332732254951045,15.500559891658199,-1.8402950521952024,-0.10612481669178077,9.685572874153053,0.016238170877620917,0.0016793472742360205,12.3369368244096,0.5044311648426998,0.04263096755291662
193,COL2000,Colombia,COL,2000,2.908948535,8.520860662,-1.5183524740176315,1.4720001199999968,0.023251041146511,20.5,0.3999996199999991,0.019900478230737262,9.221133432,-1.6536106979999996,-0.15205973384129634,10.979605032357302,0.289237248159802,0.02705587440942425,7.90080772369401,0.34925269561295025,0.04624910952965666,16.4436752848313,0.9431153931731018,0.060843956590280975,9.63815474181004,-0.04741813234301162,-0.0048957488585472655,11.7820517787888,-0.5548850456208001,-0.044977538064628564
194,COL2001,Colombia,COL,2001,0.226857288,-2.682091247,-0.9220139905293994,1.4690017700000055,0.022676429973870205,15.03999996,-5.4600000400000015,-0.2663414653658537,7.968468049,-1.252665383,-0.1358472244477983,10.827493745501801,-0.1521112868555008,-0.013853985312515582,7.2595294121995115,-0.6412783114944993,-0.08116617109556368,16.8016464480478,0.3579711632165008,0.021769534913324232,9.72287491733914,0.08472017552910137,0.008790082520836462,11.771004385271802,-0.011047393516998127,-0.0009376459825857221
195,COL2002,Colombia,COL,2002,1.065060726,0.838203438,3.694849062993295,1.4489975000000044,0.02187166037735855,15.63300037,0.5930004100000001,0.03942821885486225,6.350125349,-1.6183427000000004,-0.2030933286107728,11.283865296833,0.4563715513311983,0.04214932486299472,7.337084505487732,0.07755509328822008,0.010683212214539715,17.685823435645602,0.884176987597801,0.05262442525092737,9.70857936605124,-0.014295551287901276,-0.0014703008533419881,11.979949514884801,0.20894512961299935,0.01775083270501865
196,COL2003,Colombia,COL,2003,2.489228212,1.424167486,1.337170220658385,1.4189987199999905,0.020960409642698075,14.18900013,-1.4440002399999994,-0.09236872038787004,7.131186269,0.7810609199999998,0.12299929167902167,11.058447512369499,-0.22541778446350055,-0.01997700065834429,7.314244521901691,-0.02283998358603956,-0.0031129508688303442,17.7253692538334,0.03954581818779701,0.0022360179231515342,9.60930128426435,-0.09927808178689013,-0.010225809363421769,11.757865637625502,-0.22208387725929946,-0.01853796436983024
197,COL2004,Colombia,COL,2004,3.922772027,1.4335438149999995,0.5758989103888559,-1.9499969499999992,-0.028212579308480423,13.71700001,-0.4720001200000006,-0.033265213593313366,5.904678173,-1.226508096,-0.17199215526479186,11.3932935431127,0.33484603074320063,0.0302796599946471,8.17178408967925,0.8575395677775584,0.11724239806445502,18.7336481530345,1.0082788992011018,0.05688337911398068,9.36936272128217,-0.23993856298217864,-0.02496940785643686,12.275170990131901,0.5173053525063995,0.04399653546397131
198,COL2005,Colombia,COL,2005,3.34837565,-0.5743963769999998,-0.14642614280067612,-0.4379959099999979,-0.006520901541809399,11.86999989,-1.8470001199999988,-0.13465044241842195,5.0481161530000005,-0.8565620199999993,-0.14506497981833355,11.418849633998699,0.025556090885999083,0.002243081931426971,8.354078237034381,0.1822941473551314,0.02230775377256533,18.280423385960802,-0.4532247670736993,-0.024193086331680932,9.50801839010346,0.13865566882128988,0.014798836692098359,11.899608848532901,-0.3755621415989996,-0.030595267626081668
199,COL2006,Colombia,COL,2006,5.358583900000001,2.0102082500000007,0.6003532638280897,-1.9670028700000015,-0.029477038377898283,11.69999981,-0.17000008000000122,-0.014321826585964812,4.296333435,-0.7517827180000003,-0.1489234191953428,12.0141057443574,0.5952561103587009,0.052129253772321686,8.898943726185829,0.5448654891514481,0.06522149705709124,18.986414359817,0.7059909738561991,0.03862005594456819,9.44998620952167,-0.05803218058179028,-0.006103498983783373,13.48454955606,1.5849407075270978,0.1331926727761732
200,COL2007,Colombia,COL,2007,5.602510274,0.24392637399999906,0.045520678326973485,-0.7080001799999991,-0.010932170755573956,11.20400047,-0.4959993399999991,-0.042393106671341,5.543753935,1.2474204999999996,0.2903453651520413,12.2661147937004,0.2520090493430001,0.020976097156574447,9.077484743572539,0.1785410173867099,0.02006316961656229,19.4263756048665,0.4399612450494992,0.02317242406658093,9.52517178272922,0.07518557320755015,0.007956156923466741,13.9738682767493,0.489318720689301,0.036287361224417
201,COL2008,Colombia,COL,2008,2.331562335,-3.2709479389999996,-0.5838361339879624,0.5209960900000112,0.008133574076631067,11.27299976,0.06899928999999894,0.006158451187569414,6.9969907660000015,1.4532368310000008,0.26213949032353656,11.621661677061901,-0.6444531166384984,-0.05253930258091788,8.312039575707361,-0.7654451678651775,-0.08432348712094095,17.721937584724106,-1.7044380201423976,-0.08773834372457101,9.5678906753101,0.042718892580879235,0.004484842221778695,13.1181360893928,-0.8557321873564998,-0.061238031617939837
202,COL2009,Colombia,COL,2009,0.499676781,-1.831885554,-0.7856901471175979,2.4370040899999883,0.03773854413185629,12.06599998,0.7930002200000015,0.07034509330992855,4.202933108,-2.7940576580000007,-0.3993227590890893,11.1263888767668,-0.4952728002951012,-0.04261634988674978,7.268164733970339,-1.043874841737022,-0.12558588445462104,17.4683986308906,-0.2535389538335018,-0.014306503034524074,9.18541369213874,-0.3824769831713599,-0.03997505784199018,14.0926897027187,0.9745536133258988,0.07429055520424988
203,COL2010,Colombia,COL,2010,2.835318278,2.3356414969999997,4.674304642144258,0.5559997499999979,0.008296893825593843,11.83100033,-0.2349996500000007,-0.019476185180633543,2.2782201580000003,-1.9247129499999995,-0.4579451779369122,11.8219793408778,0.6955904641109996,0.06251718071471267,8.19812869340689,0.9299639594365504,0.12795031393414005,18.0023406606037,0.5339420297130992,0.030566169286341482,8.97942510480751,-0.2059885873312304,-0.022425618947083947,13.4783123349124,-0.6143773678062985,-0.04359546550491178
204,COL2011,Colombia,COL,2011,5.467383464,2.6320651859999997,0.9283138356716084,0.15200043000000107,0.002249558665365914,10.8760004,-0.9549999299999996,-0.08072013383165877,3.411616121,1.133395963,0.4974918508292823,8.9860406668126,-2.835938674065199,-0.2398869590525461,6.38305167266302,-1.8150770207438705,-0.2214013817816246,13.6122736282649,-4.3900670323388,-0.24386090204070066,6.17746536317685,-2.801959741630659,-0.31204221973303314,12.420519117609803,-1.0577932173025992,-0.07848113257938337
205,COL2012,Colombia,COL,2012,2.990156958,-2.477226506,-0.453091780064688,0.5830001799999991,0.008608853593893517,10.43099976,-0.44500064,-0.040915835199858974,3.176934374,-0.23468174700000066,-0.06878902510614583,7.64847470100977,-1.3375659658028312,-0.14884931143732216,4.46563536429203,-1.9174163083709892,-0.3003917885519859,11.7718620864201,-1.8404115418448,-0.1352023616409913,4.84158381263363,-1.3358815505432204,-0.2162507552865054,12.678605639313199,0.2580865217033974,0.020779044680788058
206,COL2013,Colombia,COL,2013,3.851738521,0.8615815630000001,0.2881392432243017,-0.11800384000000007,-0.0017276270574420052,9.696000098999999,-0.7349996610000016,-0.07046301197499039,2.022774948,-1.1541594259999997,-0.363293442711826,7.17548642208485,-0.4729882789249196,-0.061840863363576866,3.40632756611182,-1.0593077981802104,-0.23721323210815934,12.828598690442501,1.0567366040224009,0.08976800749657454,4.4592381290647,-0.3823456835689294,-0.07897119999683501,14.032776629477803,1.3541709901646026,0.1068075645452411
207,COL2014,Colombia,COL,2014,3.412994223,-0.438744298,-0.11390812112710393,0.3470001200000041,0.005089023189748465,9.152000427,-0.5439996719999982,-0.05610557615981293,2.877810251,0.8550353030000002,0.4227041193314207,6.996989873713652,-0.1784965483711991,-0.02487588128127716,3.18394800992132,-0.22237955619049954,-0.06528425463330778,12.8066532070085,-0.02194548343400093,-0.0017106687927147535,4.09543673231557,-0.36380139674913,-0.08158375628740766,13.820795450882699,-0.2119811785951029,-0.015106146430764578
208,COL2015,Colombia,COL,2015,2.11871999,-1.294274233,-0.3792195791829793,0.03600310999999578,0.0005253397853255404,8.953000069,-0.19900035800000104,-0.02174391922151964,5.005030657,2.127220406,0.7391802170628934,6.53884238569093,-0.4581474880227212,-0.0654777977804275,2.43289893063508,-0.7510490792862403,-0.23588610019571266,12.8141276811041,0.007474474095600314,0.0005836399233103418,4.05129072775603,-0.04414600455953988,-0.010779315478420148,14.646090436718099,0.8252949858354004,0.05971400045448828
211,CRI1997,Costa Rica,CRI,1997,3.099964553,4.277344073,-3.632935685003252,2.072002410000003,0.0359460544649346,5.681000233,-0.4809999459999999,-0.07805906069903079,13.23146987,-4.2910247,-0.2448866331707472,9.05830891943158,0.021690766403489548,0.002400319017155983,5.47438654934082,-0.6261838346126609,-0.10264348990378536,14.601111469065401,0.5458089121256009,0.038832953606972254,5.24022096102041,-0.9913341370463212,-0.1590829450186313,5.8551341372005705,0.7341552660549606,0.14336229157116653
212,CRI1998,Costa Rica,CRI,1998,4.5584089930000005,1.4584444400000005,0.4704713279990851,1.3950004599999986,0.023361363225492315,5.327000141,-0.3540000919999997,-0.062312986706754774,11.66609348,-1.565376389999999,-0.1183070668172106,7.360169775240389,-1.6981391441911908,-0.1874675680963364,2.84184719087187,-2.63253935846895,-0.4808829874802938,13.1514795360512,-1.4496319330142011,-0.09928230026087116,3.94717604387609,-1.2930449171443197,-0.24675389201384546,6.2624039960094295,0.40726985880885896,0.0695577333098607
213,CRI1999,Costa Rica,CRI,1999,1.746315586,-2.8120934070000008,-0.6169023910136886,-0.6380004899999959,-0.010440368487279585,5.8949999810000016,0.5679998400000006,0.1066265862522342,10.04588377,-1.6202097100000008,-0.1388819413094572,5.25032361775367,-2.109846157486719,-0.28665726768752553,1.79986863899802,-1.0419785518738498,-0.3666553765525211,9.295121139442472,-3.856358396608728,-0.29322620211950845,3.3538059561188702,-0.5933700877572199,-0.15032774853754327,5.63546669492777,-0.6269373010816599,-0.10011128337953944
214,CRI2000,Costa Rica,CRI,2000,1.7071151180000002,-0.039200467999999766,-0.022447527992228374,-1.4949989300000013,-0.024722576333050198,5.081999778999999,-0.8130002020000013,-0.13791352071592167,10.99252429,0.9466405200000008,0.09423168151984318,4.5934152403634405,-0.6569083773902298,-0.1251176927778188,1.2222702363057198,-0.5775984026923002,-0.3209114210767331,8.3360140368327,-0.9591071026097726,-0.1031839271615238,2.8993444790191,-0.4544614770997701,-0.1355061929777498,5.1714944089081785,-0.4639722860195903,-0.08233076533611505
215,CRI2001,Costa Rica,CRI,2001,1.642849801,-0.06426531700000028,-0.037645567262793216,2.5189971900000003,0.042712240838318934,5.914999962,0.8330001830000011,0.1639118888674791,11.22697551,0.2344512200000004,0.021328242159381228,4.4398963860934,-0.15351885427004053,-0.033421505837537564,1.05975392337064,-0.16251631293507995,-0.13296266906267906,8.24546100253183,-0.09055303430086957,-0.010862869700166145,3.0929240802424105,0.1935796012233104,0.06676667868345265,4.69411503292792,-0.4773793759802594,-0.09230975386107887
216,CRI2002,Costa Rica,CRI,2002,1.603629203,-0.039220597999999766,-0.023873514167957573,-0.2999992399999982,-0.004878433128220561,6.334000111,0.4190001489999995,0.07083688109751485,9.164815792,-2.062159718,-0.1836790074195147,4.22561544753511,-0.21428093855829025,-0.04826259892673601,1.04270537760336,-0.017048545767279988,-0.01608726836608976,8.56294818435323,0.31748718182140045,0.03850447921879852,2.96157684864735,-0.13134723159506034,-0.04246700797931191,4.67428916633588,-0.019825866592039887,-0.004223557891736118
217,CRI2003,Costa Rica,CRI,2003,2.669472989,1.0658437859999998,0.6646447844714136,-0.2999992300000045,-0.0049023487461350435,6.558000087999999,0.2239999769999992,0.035364694201849955,9.44756481,0.28274901799999874,0.030851576771113283,4.46522739815506,0.2396119506199499,0.056704627667839576,1.28033028774887,0.2376249101455101,0.2278926677175932,8.33364480019808,-0.22930338415515014,-0.026778555611739918,3.80481057421687,0.8432337255695197,0.28472458040541904,5.453352731132831,0.7790635647969504,0.16666995495438064
218,CRI2004,Costa Rica,CRI,2004,2.814849816,0.1453768270000002,0.054458999060507114,-1.0860023500000011,-0.017834014973254875,6.390999794,-0.16700029399999927,-0.02546512530635381,12.31503093,2.8674661200000013,0.3035137813465818,4.57868986177943,0.11346246362437018,0.02541023188902991,1.15487541285716,-0.12545487489171014,-0.09798633687897064,8.90066634507252,0.5670215448744393,0.06804004231869376,2.9471777156265,-0.8576328585903696,-0.2254075050153825,4.86040971828451,-0.5929430128483206,-0.10872999457072496
219,CRI2005,Costa Rica,CRI,2005,2.384079965,-0.43076985100000004,-0.15303475466131222,1.9820022600000016,0.03313886409457534,6.571000099,0.18000030500000008,0.028164655109046862,13.79797528,1.4829443499999986,0.12041742797311827,4.14209450331641,-0.4365953584630198,-0.0953537740364324,1.05084799368143,-0.10402741917572976,-0.09007674595683536,8.16717734354573,-0.7334890015267899,-0.0824083246231172,2.84245344381761,-0.1047242718088901,-0.035533748526131226,4.02353681793142,-0.8368729003530895,-0.17218155440781754
220,CRI2006,Costa Rica,CRI,2006,5.720727925,3.33664796,1.399553710019957,-0.13999938999999986,-0.002265692239350248,5.739999771,-0.831000328,-0.12646481745243998,11.47053071,-2.327444569999999,-0.1686801521795449,4.07806485691417,-0.06402964640223985,-0.0154582775334976,1.31350434928898,0.26265635560754985,0.2499470496083713,7.526162194801459,-0.6410151487442688,-0.07848674294440827,3.2474791564582004,0.4050257126405903,0.14249159067900607,4.66750373297803,0.6439669150466099,0.16004996205743338
221,CRI2007,Costa Rica,CRI,2007,6.665863009,0.9451350839999996,0.16521238142958872,0.7709999100000005,0.01250587821356075,4.489999771,-1.25,-0.21777004353124385,9.357331387,-2.113199323,-0.1842285571981176,4.2066839282835184,0.12861907136934916,0.03153924125342966,1.3790105440750602,0.06550619478608022,0.04987131928534505,7.50931306449978,-0.016849130301680226,-0.002238741322013849,2.72512152122454,-0.5223576352336607,-0.16085018873634893,4.33158513613731,-0.33591859684072034,-0.07196964717292098
222,CRI2008,Costa Rica,CRI,2008,3.2311435810000004,-3.4347194279999997,-0.5152700293064183,-0.6370010400000012,-0.010204752025211759,4.781000137,0.2910003659999996,0.06481077524313306,13.42335635,4.066024963,0.43452826397159217,4.38647430563605,0.17979037735253026,0.04273921702168182,1.51775068338921,0.13874013931414986,0.1006084688113873,7.28150953108248,-0.2278035334173003,-0.030336134804958337,3.6070601602906,0.8819386390660604,0.32363277461100504,4.51094318024045,0.17935804410314038,0.0414070227101857
223,CRI2009,Costa Rica,CRI,2009,-2.26692409,-5.498067671,-1.7015856872873516,-0.3720016499999943,-0.006020905574219193,7.712999821,2.9319996840000018,0.6132607404273749,7.843825841,-5.5795305090000005,-0.4156583766026595,3.76050776279033,-0.6259665428457195,-0.14270379790927626,0.862915130111128,-0.6548355532780821,-0.4314513315294992,6.5243114208130715,-0.7571981102694094,-0.10398916694912896,3.09387457969189,-0.51318558059871,-0.14227253158909492,5.688655212096442,1.1777120318559904,0.261078888560333
224,CRI2010,Costa Rica,CRI,2010,3.635324396,5.902248486,-2.6036374627789147,-0.885997770000003,-0.01442687697992906,8.916999817,1.2039999960000003,0.15610009385996593,5.660230651,-2.18359519,-0.2783839460823133,3.86021408407097,0.09970632128064016,0.026514058092691476,1.02434975394728,0.16143462383615215,0.18708053457744134,6.49720098554851,-0.02711043526456081,-0.004155294484882499,2.7694111710148706,-0.3244634086770195,-0.10487283835188044,5.23751149150789,-0.4511437205885507,-0.07930586470229939
225,CRI2011,Costa Rica,CRI,2011,3.055681443,-0.579642953,-0.15944738071732736,1.4370002699999986,0.023741475040744756,10.30900002,1.3920002029999985,0.15610633975187382,4.883012481000001,-0.7772181699999994,-0.13731210226613064,4.09319032467406,0.2329762406030897,0.06035319169588482,1.6692194434016103,0.6448696894543302,0.629540532390775,6.455049259859071,-0.04215172568943881,-0.006487674582207892,2.58132178047959,-0.18808939053528076,-0.06791674436207107,5.86434459339795,0.6268331018900604,0.11968147523998927
226,CRI2012,Costa Rica,CRI,2012,3.58892727,0.533245827,0.1745096263949788,-0.5489997800000026,-0.0088599795655222,10.17199993,-0.13700008999999902,-0.013289367517141493,4.504067692,-0.37894478900000106,-0.07760471440007387,4.16863960690599,0.07544928223193015,0.0184328790618693,1.02629636647181,-0.6429230769298002,-0.38516390368639775,7.33068695885014,0.8756376989910688,0.13565159052096631,2.7938841118247404,0.21256233134515054,0.08234631302171791,9.2944435561076,3.43009896270965,0.5849074705758659
227,CRI2013,Costa Rica,CRI,2013,1.133016575,-2.455910695,-0.6843021633592479,0.16699981000000008,0.002719202271404875,9.380999565,-0.7910003650000004,-0.07776252167158637,5.224285869,0.7202181770000005,0.15990394155914478,4.10339359352761,-0.06524601337838032,-0.01565163207447584,1.0732285550525602,0.0469321885807501,0.0457296645627745,7.17395647357459,-0.15673048527554997,-0.021380054305324525,2.8484071054163502,0.054522993591609836,0.0195151235374611,9.75040430174616,0.4559607456385599,0.04905734731574518
228,CRI2014,Costa Rica,CRI,2014,2.541837864,1.408821289,1.2434251361238908,-0.007999419999997315,-0.0001298986701498972,9.619999886,0.2390003210000007,0.025477063434870884,4.515312677,-0.7089731920000002,-0.13570719707490042,4.40345926590872,0.3000656723811099,0.07312622236736233,1.4258321858958798,0.3526036308433196,0.3285447719251666,7.26095162240253,0.08699514882794013,0.012126523090624895,2.78117549241471,-0.06723161300164016,-0.023603231740925268,9.66398753077176,-0.08641677097440059,-0.008862891045340994
279,DOM2002,Dominican Republic,DOM,2002,4.169347835,3.934632572,16.76342868252245,0.3289985700000031,0.0051836102794280406,16.10000038,0.4000005700000013,0.025477743620431426,5.223367698000001,-3.659700789999999,-0.4119861053580565,9.20406911500639,1.0980954239142804,0.13546743004125572,6.01491750316918,0.5947376508604201,0.10972655282039899,14.2598883502907,2.7152257246254,0.2351931635134228,5.255409004461,0.12491338933570972,0.024347236350314997,7.268448705436809,2.5466818777730094,0.5393493517834378
280,DOM2003,Dominican Republic,DOM,2003,-1.760220748,-5.929568582999999,-1.4221813141191182,0.22800064000000475,0.0035737897549283915,16.70000076,0.6000003800000009,0.037267103468229916,27.44971274,22.226345042,4.255175267578873,8.91077321937329,-0.29329589563310066,-0.031865894526466376,5.94119748546731,-0.07372001770186998,-0.012256197639124332,14.0752153655498,-0.18467298474089944,-0.012950521084348798,5.520471144371951,0.26506213991095073,0.050436063051601865,6.75768548447428,-0.5107632209625289,-0.07027128368952751
281,DOM2004,Dominican Republic,DOM,2004,-0.19317521,1.567045538,-0.8902551227057801,0.23600005999999496,0.003686003442159525,18.39999962,1.6999988599999971,0.10179633428950807,51.46085983,24.01114709,0.8747321808949466,8.924482006685869,0.013708787312578965,0.0015384509262086345,5.76172804995806,-0.1794694355092501,-0.03020761991976328,14.110682883054302,0.03546751750450205,0.0025198561146930754,5.413027925220691,-0.10744321915125976,-0.019462690111295426,7.6819720325846514,0.9242865481103708,0.13677560908004827
282,DOM2005,Dominican Republic,DOM,2005,7.671067834,7.864243043999998,-40.7104153995743,0.3330001799999991,0.005181914266764398,18.0,-0.3999996199999991,-0.02173911023156849,4.190202605,-47.270657225,-0.918574959321662,9.52364681062909,0.5991648039432214,0.06713720790678401,6.80077854949051,1.0390504995324503,0.1803366091775216,14.671617487960901,0.5609346049065991,0.039752477577129415,5.057269004897241,-0.3557589203234501,-0.06572272030334038,8.67809312623419,0.9961210936495392,0.12966997138550984
283,DOM2006,Dominican Republic,DOM,2006,9.091369571,1.420301737,0.1851504598492644,0.3580017099999964,0.005542250998350484,16.39999962,-1.6000003800000009,-0.0888889100000001,7.572805239,3.3826026340000004,0.8072646964525481,8.94535082741015,-0.5782959832189398,-0.06072211566828777,6.33281722331156,-0.4679613261789504,-0.06880996385538951,14.179066359533401,-0.4925511284275004,-0.03357169915530267,5.2975629960575406,0.2402939911602999,0.04751457573793472,7.652589470080018,-1.0255036561541706,-0.11817154313014178
284,DOM2007,Dominican Republic,DOM,2007,7.188993804,-1.902375767,-0.2092507352322659,0.3149948100000017,0.004849580401070419,15.69999981,-0.6999998099999996,-0.042682916232896766,6.143566552,-1.4292386869999998,-0.18873305755169967,8.1262973984084,-0.8190534290017499,-0.09156191241734468,5.69605292375932,-0.6367642995522402,-0.10054992542785923,13.6038952238374,-0.5751711356960012,-0.040564810200587005,3.53118903653017,-1.7663739595273706,-0.3334314213614657,8.1689845412998,0.5163950712197805,0.06747978226700567
285,DOM2008,Dominican Republic,DOM,2008,1.793963117,-5.395030687,-0.7504569949689165,-1.395996089999997,-0.021388676508218518,14.19999981,-1.5,-0.09554140243011887,10.6446211,4.501054548,0.7326452004552159,8.938957986951099,0.8126605885426983,0.10000379615713606,7.28408680585835,1.5880338820990303,0.278795492835932,13.952863835449701,0.3489686116123014,0.025652109625250663,4.82046022948302,1.2892711929528502,0.3651096499267903,8.2386576831276,0.06967314182780092,0.008528984413614049
288,DOM2011,Dominican Republic,DOM,2011,1.774365458,-5.117583239999999,-0.7425451732519556,1.209003449999997,0.018933871774609926,14.69999981,2.3000001900000004,0.18548389197450632,8.46016881,2.1302366090000007,0.3365338745118733,6.291108795251072,-0.29342185100546914,-0.044562303187439256,5.48041111105682,-0.36129031428892056,-0.061846761411216374,8.67192803006235,-0.42256666659005937,-0.046464007147709034,3.75597413061914,-0.05588905077698003,-0.014661872191464753,4.24751123421653,-0.002237133106479661,-0.0005264154281889866
289,DOM2012,Dominican Republic,DOM,2012,1.499692733,-0.2746727250000001,-0.15480053658709134,0.15199280000000215,0.002336086435151375,14.73999977,0.03999996000000117,0.0027210857494563982,3.694524905,-4.765643905000001,-0.5633036422827596,6.1970738878124,-0.0940349074386706,-0.014947270902333496,5.11755066696916,-0.3628604440876595,-0.06621044238005848,10.527909721147198,1.8559816910848481,0.2140218051453897,3.43003147953466,-0.3259426510844801,-0.08677979127368253,4.393385259546982,0.14587402533045069,0.034343411302915065
290,DOM2013,Dominican Republic,DOM,2013,3.454897589,1.955204856,1.3037369675645416,0.2140045099999952,0.003281522993335395,15.02000046,0.2800006899999996,0.01899597655149754,4.830950967,1.1364260619999995,0.3075973477569505,6.36628650118324,0.16921261337084026,0.0273052438028254,6.03082894660913,0.91327827963997,0.17846003666063434,10.6854434693182,0.15753374817100152,0.014963440259614604,3.52215500548827,0.09212352595360997,0.02685792433779888,4.46750882081444,0.07412356126745934,0.01687162788794505
293,DOM2016,Dominican Republic,DOM,2016,5.439550702999999,-0.3554341350000003,-0.06133478256392987,0.005004880000001322,7.66338505389097e-05,14.36299992,-0.034000389999999214,-0.0023616301498849968,1.614166072,0.7774197249999999,0.9290984391952176,7.711122416760911,-0.00031755894491958264,-4.1180239477967013e-05,5.192104706547799,-0.001279548376380113,-0.00024638045512748175,12.059888720929301,-0.00012500221529876399,-1.0365014349811297e-05,4.206495585631791,0.0,0.0,9.412925245371179,0.0,0.0
295,ECU1997,Ecuador,ECU,1997,2.214937744,2.5981625370000003,-6.779734987031491,0.31999969000000306,0.004844443092850259,9.170000076,-1.2100000339999983,-0.11657032959318515,30.64298008,6.2698913900000015,0.257246484831956,10.3944098261185,-0.5541805592168014,-0.05061661270651596,8.86910585950891,-0.5895841131604591,-0.06233253387774064,14.638130460095999,-1.6682550784792003,-0.10230685853297737,7.46252088722632,-0.0135544635611895,-0.0018130453379876512,6.79997731062233,-0.6037612488257507,-0.08154815894400769
296,ECU1998,Ecuador,ECU,1998,1.238431658,-0.9765060860000004,-0.44087292685550095,0.3499984700000027,0.005273046629001854,11.48999977,2.3199996940000003,0.25299887402094723,36.09843316,5.455453079999997,0.1780327195905027,10.7035286007111,0.3091187745926014,0.02973894427520696,9.01455886377274,0.14545300426382998,0.01639996258561793,14.708579718526002,0.07044925843000271,0.0048127224048213355,8.160073007895269,0.6975521206689486,0.0934740593976704,9.29478277240846,2.4948054617861306,0.3668843803182937
297,ECU1999,Ecuador,ECU,1999,-6.5434281510000005,-7.781859809,-6.28364089268138,0.5859985399999914,0.008782293794483255,14.39999962,2.9099998499999984,0.2532636995866535,52.24235091,16.14391775,0.4472193482316782,11.111773451330599,0.4082448506194982,0.038141146331161835,9.98024958063344,0.965690716860701,0.10712567652551153,14.301559861731,-0.4070198567950012,-0.02767227458966315,9.09416573835744,0.9340927304621705,0.11447112416254003,9.99831485259955,0.7035320801910903,0.07569107287579913
298,ECU2000,Ecuador,ECU,2000,-0.7485859690000001,5.794842182000001,-0.8855972814669636,0.4610061600000108,0.0068488981069694255,9.0,-5.399999619999999,-0.374999983506944,96.09411369,43.85176278,0.8393910690494231,9.57771672692667,-1.5340567244039285,-0.13805687554044133,8.36329337795519,-1.6169562026782511,-0.16201560788779634,12.580873810322199,-1.7206860514088014,-0.12031457184003548,7.71356311457138,-1.3806026237860598,-0.15181190485268414,8.184596023492281,-1.8137188291072697,-0.1814024518977521
